file,start_datetime,stop_datetime,replicate,sex,species,strain,region_id,status
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,11,DEAD  
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,12,DEAD 
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,13,DEAD 
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,14,DEAD 
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,15,DEAD 
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,16,OK 
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,17,DEAD 
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,18,OK 
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,19,DEAD 
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,20,DEAD 
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,21,DEAD 
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,22,DEAD 
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,23,DEAD  
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,24,DEAD 
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,25,DEAD
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,26,DEAD 
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,27,DEAD 
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,28,DEAD 
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,29,OK 
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,30,DEAD 
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,31,DEAD 
Monitor7-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Aride3312,32,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,1,DEAD
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,2,OK 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,3,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,4,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,5,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,6,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,7,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,8,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,9,OK 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,10,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,11,DEAD  
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,12,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,13,OK 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,14,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,15,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,16,OK 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,17,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,18,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,19,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,20,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,21,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,22,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,23,DEAD  
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,24,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,25,DEAD
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,26,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,27,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,28,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,29,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,30,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,31,DEAD 
Monitor8-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13111,32,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,1,DEAD
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,2,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,3,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,4,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,5,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,6,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,7,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,8,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,9,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,10,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,11,DEAD  
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,12,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,13,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,14,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,15,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,16,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,17,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,18,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,19,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,20,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,21,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,22,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,23,OK  
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,24,DEAD 
Monitor9-6.txt,2024-05-11 08:00:00,2024-05-21 07:59:00,2,M,Dsec,Mahe13112,25,DEAD
